year,month,day,R_Rf,R_Market,R_I_Aero,R_I_Guns,R_I_Steel,R_I_Ships,R_I_Beer,R_I_Toys,R_I_Fin,R_I_Rtail,eR_Market,eR_I_Aero,eR_I_Guns,eR_I_Steel,eR_I_Ships,eR_I_Beer,eR_I_Toys,eR_I_Fin,eR_I_Rtail
2008,9,30,.0014989,-.0953002,-.1498931,-.0641119,-.3714986,-.2177829,.0185273,-.0501361,-.1439858,-.0534008,-.09679906,-.15139197,-.06561082,-.37299744,-.21928182,.01702843,-.05163494,-.14548472,-.05489965
2008,10,31,.0007997,-.1881384,-.1556017,-.2444949,-.3991352,-.2353427,-.1587613,-.2655293,-.2924936,-.1573558,-.18893812,-.15640141,-.24529456,-.39993486,-.23614233,-.15956098,-.26632894,-.29329332,-.1581555
2008,11,30,.0003,-.0815355,-.1268112,-.0873023,-.1294256,-.1453726,.0372958,-.1265842,-.1526851,-.078935,-.08183544,-.12711112,-.08760228,-.12972551,-.1456726,.03699583,-.12688411,-.15298504,-.07923494
2008,12,31,0,.0172504,.0726927,.0859024,.1481614,.1007499,-.0169427,.1150237,.0453557,.0346912,.01725035,.07269269,.08590243,.14816135,.10074991,-.01694272,.11502367,.0453557,.03469124
2009,1,31,0,-.0846868,-.0440564,-.028914,-.184524,-.0464629,-.076989,-.1550177,-.1146255,-.0908004,-.08468681,-.04405639,-.02891401,-.18452398,-.04646287,-.07698904,-.15501772,-.11462552,-.09080037
2009,2,28,.0001,-.106361,-.1984509,-.2335727,-.2143077,-.248205,-.0484552,-.1524521,-.0341775,-.0124775,-.10646101,-.19855093,-.23367274,-.21440771,-.24830497,-.04855522,-.15255212,-.03427745,-.01257752
2009,3,31,.0002,.0859024,.0639133,.0790884,.1158256,-.0341775,.0676586,.0514533,.1786481,.1071489,.08570245,.06371334,.07888842,.11562558,-.03437743,.06745867,.0512533,.17844817,.10694894
2009,4,30,.0001,.0971267,.1417599,.1307651,.2330939,.2497465,-.0146062,.205224,.1376728,.0899321,.09702671,.14165995,.13066508,.23299389,.24964654,-.01470615,.20512396,.13757281,.08983211
2009,5,31,0,.0507882,.089475,.0661622,.0913022,.0701788,.0902976,.0276152,.1117202,-.0298408,.05078817,.089475,.0661622,.09130216,.07017883,.09029764,.02761517,.11172025,-.02984084
2009,6,30,.0001,.0043903,-.0372866,-.0354199,.0335315,-.0285024,.0161686,-.0238829,.0159718,-.0004001,.00429035,-.03738658,-.03551994,.03343149,-.02860235,.01606859,-.02398293,.01587177,-.00050008
2009,7,31,.0001,.0744579,.052023,-.0669949,.0314018,.1270731,.0364284,.1042699,.0612832,.0698991,.07435792,.05192303,-.06709486,.03130177,.12697309,.03632836,.10416992,.06118324,.06979913
2009,8,31,.0001,.0328543,.1049004,.0123237,.034498,.1193818,-.007226,.0494566,.0246926,.0379699,.03275434,.10480042,.01222375,.03439805,.11928176,-.00732604,.04935662,.02459262,.03786994
2009,9,30,.0001,.0400857,.0543935,.0396053,.0640071,.0838815,.0741794,.038836,.0697126,.0206846,.03998573,.05429349,.03950526,.06390714,.08378149,.0740794,.03873603,.06961262,.0205846
2009,10,31,0,-.0262413,-.0437429,-.1109316,-.1298809,-.0730009,.0097523,.0157749,-.0356272,.0086624,-.02624131,-.04374293,-.11093156,-.12988092,-.07300089,.00975229,.01577492,-.03562718,.00866237
2009,11,30,0,.0541093,.0896579,.1145779,.0702721,.0537303,.0514533,.0411419,.0199987,.0451646,.05410933,.08965787,.11457791,.07027205,.05373032,.05145328,.04114194,.01999869,.04516455
2009,12,31,.0001,.027226,.0350775,-.013592,.139675,.052877,-.0070246,.0373921,.01262,.0134097,.02712599,.03497753,-.01369195,.13957499,.05277704,-.00712461,.03729212,.01252004,.01330969
2010,1,31,0,-.0341775,.0080674,-.0152152,-.1269247,-.0954102,-.0377019,-.0234734,-.0831642,-.0193867,-.03417745,.00806737,-.01521517,-.12692469,-.09541019,-.03770187,-.02347336,-.08316424,-.01938671
2010,2,28,0,.0334348,.0380662,.0522129,.0411419,.050503,.0024969,.1355793,.0382587,.0422929,.03343478,.0380662,.05221287,.04114194,.05050298,.00249688,.1355793,.03825871,.04229291
2010,3,31,.0001,.0612832,.103639,.0591176,.1136858,.1635634,.0593061,.0636319,.0672847,.0595888,.06118324,.10353904,.05901761,.11358577,.16346339,.05920611,.06353187,.06718475,.0594888
2010,4,30,.0001,.0199007,.0216636,.0159718,-.026652,.1995883,-.0177567,-.0090407,-.0146062,.018331,.01980067,.02156365,.01587177,-.02675203,.1994883,-.01785672,-.00914074,-.01470615,.01823096
2010,5,31,.0001,-.0820781,-.1005941,-.065499,-.0726782,-.1202486,-.0395728,-.058583,-.0849045,-.0600685,-.0821781,-.10069411,-.06559898,-.07277822,-.12034857,-.03967277,-.05868295,-.08500451,-.06016852
2010,6,30,.0001,-.0570996,-.0581589,-.0716034,-.1413332,-.1872939,-.0164343,-.0414472,-.1070286,-.1116022,-.05719958,-.05825891,-.07170341,-.14143317,-.18739389,-.0165343,-.04154718,-.10712856,-.11170218
2010,7,31,.0001,.0670977,.0979431,.0139029,.0795503,.117783,.0803811,.0215658,.0911196,.0454513,.06699775,.09784308,.01380291,.07945028,.11768304,.08028112,.02146578,.0910196,.04535127
2010,8,31,.0001,-.0487702,-.0846868,-.0669949,-.0914576,-.1010365,-.0001,-.0229616,-.0864297,-.0426988,-.04887016,-.0847868,-.06709486,-.0915576,-.10113654,-.0002,-.02306161,-.08652972,-.04279875
2010,9,30,.0001,.0912109,.096128,.0384512,.1142211,.1762196,.0483139,.1022858,.08158,.1274253,.09111089,.09602803,.03835119,.11412115,.17611965,.04821386,.1021858,.08147999,.12732529
2010,10,31,.0001,.0381625,.0590233,.0054849,.0453557,.0127188,.0191161,.0203907,.0710175,.0131136,.03806247,.05892334,.00538494,.04525571,.01261878,.01901612,.02029069,.07091749,.01301364
2010,11,30,.0001,.0060815,-.0045102,-.0305623,.0293646,-.0030045,.0199007,.0886517,-.0105555,.0483139,.00598148,-.00461015,-.0306623,.02926461,-.0031045,.01980067,.08855171,-.01065551,.04821386
2010,12,31,.0001,.0660686,.0402778,.0287818,.1250455,.1548647,.0350775,.0193123,.0908457,.0344014,.06596861,.04017785,.02868181,.12494549,.15476472,.03497753,.01921232,.09074569,.03430143
2011,1,31,.0001,.0198026,.0494566,.1078674,.0390284,.0260575,-.0368715,-.0695645,.0138043,-.0128826,.01970263,.04935662,.10776738,.03892839,.02595754,-.03697147,-.06966446,.01370429,-.01298262
2011,2,28,.0001,.0344014,.0278097,.0027961,.0390284,.0667236,.0059821,.0599656,.0289761,.0137056,.03430143,.0277097,.00269609,.03892839,.06662364,.00588208,.05986558,.02887611,.01360565
2011,3,31,.0001,.0045895,.0212721,.0161686,.007472,.1662769,.0329511,.0157749,-.0244976,.0047885,.00448946,.02117214,.01606859,.00737202,.16617687,.0328511,.01567492,-.02459763,.00468852
2011,4,30,0,.0285875,.041046,-.0105555,.0057832,.0175452,.0382587,.0434426,-.0092426,.0506931,.02858746,.04104597,-.01055551,.00578324,.01754518,.03825871,.04344256,-.00924258,.05069311
2011,5,31,0,-.0127813,-.0170444,-.0082338,-.0549843,-.065072,.004888,-.0079314,-.0352128,.0020978,-.01278133,-.01704444,-.0082338,-.05498431,-.065072,.00488803,-.00793137,-.03521276,.0020978
2011,6,30,0,-.0176549,.0034939,.0282959,-.0190809,-.0246001,.0061809,-.0057163,-.0447882,-.0142003,-.01765494,.00349389,.02829587,-.01908089,-.02460012,.00618086,-.00571631,-.04478818,-.01420035
2011,7,31,0,-.0238829,-.06145,-.0598562,-.0642186,-.0628333,-.03015,-.0557241,-.0275768,-.0010005,-.02388294,-.06144996,-.05985617,-.06421857,-.06283331,-.03014998,-.05572415,-.02757677,-.0010005
2011,8,31,.0001,-.0616627,-.0751547,-.0129839,-.1415636,-.0936516,.0221528,-.0308717,-.1194594,-.0342809,-.06176265,-.07525467,-.01308392,-.14166356,-.09375155,.02205281,-.03097166,-.11955944,-.03438093
2011,9,30,0,-.078935,-.044579,-.0417599,-.2292874,-.2085013,-.0391567,-.098716,-.1539674,-.0290169,-.07893499,-.04457904,-.04175994,-.22928738,-.20850127,-.03915671,-.09871597,-.15396737,-.02901695
2011,10,31,0,.1075082,.1002073,.0539198,.1667848,.2558043,.0191161,.1502287,.1293602,.0874613,.10750821,.10020726,.05391984,.16678481,.25580433,.01911612,.15022871,.12936021,.08746128
2011,11,30,0,-.0028039,.0173486,.0395091,-.0147076,.0505981,.0051865,-.0054146,-.0428031,.0084641,-.00280393,.01734864,.03950914,-.01470763,.05059805,.00518653,-.00541463,-.04280312,.00846408
2011,12,31,0,.0073728,.0028958,.0281987,-.0531898,.0216636,.0390284,-.0664604,-.0127813,.0033942,.00737275,.0028958,.02819865,-.05318983,.02166364,.03902839,-.06646036,-.01278133,.00339423
2012,1,31,0,.0492662,.048028,.0224462,.1168937,.0473606,-.0235757,.1046302,.0914847,.0396053,.04926624,.04802797,.02244619,.11689375,.04736057,-.02357574,.10463025,.09148469,.03960525
2012,2,28,0,.043251,.0419094,.0699924,-.0272684,.0717624,.0076705,.0609069,.0667236,.034498,.04325104,.04190941,.06999237,-.02726843,.07176237,.00767051,.06090694,.06672363,.03449804
2012,3,31,0,.0306262,.0003999,.012225,.0066777,-.0226547,.0586462,.0301412,.0429637,.0507882,.03062619,.00039992,.01222497,.00667765,-.02265469,.0586462,.03014116,.0429637,.05078817
2012,4,30,0,-.0085363,.0024969,.0132123,-.0438474,-.0182658,.0132123,.010841,-.0546674,.0135084,-.00853633,.00249688,.01321233,-.0438474,-.01826581,.01321233,.01084102,-.0546674,.01350835
2012,5,31,.0001,-.0637921,-.0780697,-.0862117,-.1568878,-.1135047,-.0025031,-.0795845,-.1225067,-.0214279,-.06389213,-.07816965,-.08631169,-.15698776,-.11360469,-.00260313,-.07968448,-.12260667,-.02152794
2012,6,30,0,.0381625,.0243999,.0525925,.0466927,.0828695,.0558131,.0124225,.0416217,.029753,.03816246,.02439989,.05259245,.04669273,.08286948,.05581306,.01242252,.04162167,.02975296
2012,7,31,0,.007869,-.0159262,.0290732,-.013592,.024595,.0199007,.0611892,-.0121738,.0231304,.00786896,-.01592615,.02907325,-.01359195,.02459505,.01990066,.06118917,-.0121738,.02313042
2012,8,31,.0001,.0252778,.0304322,.0260575,-.0110609,-.0070246,.0031949,.0327576,.0471698,.0337249,.02517781,.03033221,.02595754,-.01116094,-.00712461,.0030949,.03265757,.04706981,.03362488
2012,9,30,.0001,.0270313,-.0090407,.0334348,.0370067,.0387398,-.0102524,.0005998,.0372958,.018331,.02693134,-.00914074,.03333478,.03690673,.03863983,-.01035237,.00049983,.03719579,.01823096
2012,10,31,.0001,-.0176549,.004888,.0054849,-.0073268,.0281014,-.0187752,-.0095454,.0232281,-.0092426,-.01775493,.00478804,.00538494,-.00742677,.02800143,-.01887515,-.00964541,.02312813,-.00934258
2012,11,30,.0001,.007869,.0397975,.0189199,.0257652,.0198026,.0193123,.02137,.0016986,.0107421,.00776896,.03969747,.01881989,.02566521,.01970263,.01921232,.02127003,.00159856,.0106421
2012,12,31,.0001,.0118298,.0237165,-.0138961,.063538,.0539198,-.0084355,-.0123763,.052118,-.0217345,.01172976,.02361653,-.0139961,.06343803,.05381985,-.00853547,-.01247627,.05201796,-.02183449
2013,1,31,0,.0542041,.0241071,-.0400931,.0419094,.0859942,.0494566,.0271287,.1221291,.0526873,.05420406,.02410708,-.04009309,.04190941,.08599419,.04945661,.02712867,.12212913,.05268732
2013,2,28,0,.0128175,.0356567,.0276152,-.0271657,.0617534,.0508832,.0572306,.0177417,.0060815,.0128175,.03565668,.02761517,-.02716567,.0617534,.05088321,.05723063,.01774168,.00608147
2013,3,31,0,.0395091,.0548669,.0859024,.0207825,.0623173,.0517382,.0712038,.0353671,.0465973,.03950914,.0548669,.08590243,.02078254,.0623173,.05173819,.07120376,.03536714,.04659729
2013,4,30,0,.0153811,.0054849,.0250828,-.045102,-.0293258,.0348844,.0433468,-.0002,.0314987,.0153811,.00548493,.02508278,-.04510197,-.02932583,.0348844,.0433468,-.00020002,.03149867
2013,5,31,0,.0276152,.0641009,.0696193,.0376811,.0170538,-.0148091,.0062802,.0799196,.0236189,.02761517,.06410092,.06961934,.03768107,.01705375,-.01480912,.00628024,.07991962,.02361887
2013,6,30,0,-.0120726,.0120274,.0240095,-.0483503,-.0202027,.009257,.0153811,-.0298408,-.0043093,-.01207258,.01202738,.02400945,-.04835026,-.02020271,.00925702,.0153811,-.02984084,-.00430927
2013,7,31,0,.0549616,.0668172,.1005691,.0673782,.0657877,.026934,-.0099493,.0643823,.0619414,.05496156,.06681717,.10056905,.06737823,.06578774,.026934,-.00994933,.06438226,.0619414
2013,8,31,0,-.027474,-.0316971,.0237165,-.0278852,.0217615,-.0393647,-.0138961,-.0496105,-.0498207,-.02747398,-.03169709,.02371653,-.0278852,.02176149,-.03936472,-.01389611,-.0496105,-.0498207
2013,9,30,0,.0370067,.0821328,.0484091,.0801965,.0729716,.013311,.0367176,.0456424,.0433468,.03700673,.08213283,.04840914,.08019655,.07297161,.01331101,.03671758,.04564236,.0433468
2013,10,31,0,.04095,.0514533,.0509782,.0804734,.0626931,.0606246,.0940366,.0579858,.0524976,.04094998,.05145328,.05097824,.08047339,.06269307,.06062462,.09403664,.05798585,.05249757
2013,11,30,0,.0307232,.0452601,.0727857,.0170538,.0731575,.0114344,.0317893,.052023,.0365248,.03072317,.04526013,.07278567,.01705375,.07315752,.01143438,.03178932,.05202303,.03652477
2013,12,31,0,.0277124,.0281987,.0396053,.0631626,.0701788,-.0041084,.022935,.0365248,.0009995,.02771244,.02819865,.03960525,.06316257,.07017883,-.00410843,.02293497,.03652477,.0009995
2014,1,31,0,-.0337636,-.0389487,.0249853,-.0562529,.0300441,-.0054146,-.0894872,-.0522411,-.078935,-.03376363,-.03894875,.02498525,-.05625294,.03004412,-.00541463,-.08948717,-.05224111,-.07893499
2014,2,28,0,.0454513,.0342082,.0651321,.0251803,.126192,.0160702,.0333381,.0281014,.0562858,.04545126,.03420817,.0651321,.0251803,.12619202,.01607018,.03333806,.02810143,.05628581
2014,3,31,0,.0042908,-.0130852,.0090588,.0360426,-.0021022,.0466927,.0438255,.0093561,-.0121738,.00429078,-.01308524,.00905884,.03604259,-.00210221,.04669273,.04382548,.00935609,-.0121738
2014,4,30,0,-.0019018,.0130149,.0059821,.006479,.0091579,.0154796,-.0113643,-.020713,-.0084355,-.00190181,.01301494,.00598207,.00647897,.00915794,.01547957,-.01136433,-.02071304,-.00843548
2014,5,31,0,.0203907,.0171521,-.0095454,-.0163327,.0530667,.0314018,-.0107577,.0026964,.0021976,.02039069,.01715206,-.00954541,-.01633265,.05306672,.03140176,-.01075766,.00269636,.00219758
2014,6,30,0,.0257652,-.023371,-.0088389,.047742,.0135084,.0281014,.006777,.0445909,.0100493,.02576521,-.02337099,-.00883895,.04774199,.01350835,.02810143,.00677698,.04459088,.01004934
2014,7,31,0,-.020611,-.0621946,.0179381,.0131136,-.0083346,-.0296348,-.0580529,-.0065212,-.0187752,-.02061095,-.06219461,.01793814,.01311364,-.00833464,-.02963481,-.05805293,-.00652122,-.01877516
2014,8,31,0,.0415257,.0533512,.0437298,.0625991,.0871864,.0531615,.0291704,.0447821,.0555293,.04152574,.05335118,.04372976,.06259914,.08718636,.05316155,.02917038,.04478214,.05552931
2014,9,30,0,-.0198966,-.0090407,.0391246,-.0529789,-.0172479,.0082657,-.0837077,-.0078306,-.0151136,-.01989663,-.00904074,.03912455,-.05297892,-.01724789,.00826574,-.08370775,-.00783058,-.01511364
2014,10,31,0,.0248877,.0174469,.0320799,.027226,-.0656058,.0322736,.0462154,.0253753,.0326608,.02488772,.01744691,.03207989,.02722599,-.06560576,.03227356,.04621542,.02537531,.03266078
2014,11,30,0,.0251803,.0507882,.0110388,-.0231663,-.0277824,.0425804,.0254728,.0278097,.0853517,.0251803,.05078817,.01103885,-.02316628,-.02778238,.04258045,.0254728,.0278097,.08535167
2014,12,31,0,-.0006002,-.004008,.0090588,-.0592194,-.034695,-.0439519,-.0268575,.0240095,.0222506,-.00060018,-.00400802,.00905884,-.05921936,-.03469497,-.04395189,-.02685746,.02400945,.02225061
2015,1,31,0,-.0315939,.012225,-.0082338,-.0917864,-.0223479,.0089597,-.0006002,-.0695645,-.0029042,-.03159387,.01222497,-.0082338,-.0917864,-.02234786,.00895974,-.00060018,-.06956446,-.00290421
2015,2,28,0,.0594946,.0535408,.0719485,.0354637,.1675463,.0430595,.0531615,.0758493,.0542988,.05949457,.05354077,.0719485,.03546366,.16754627,.04305949,.05316155,.07584931,.05429877
2015,3,31,0,-.0112632,-.0142003,.0252778,-.0209172,.0066777,-.0209172,-.0419685,-.0057163,.0099503,-.01126319,-.01420035,.02527781,-.02091725,.00667765,-.02091725,-.04196849,-.00571631,.00995033
2015,4,30,0,.0058827,-.025523,-.0710664,.0296559,-.0776373,-.0052136,.0884686,.0047885,-.0292229,.00588266,-.02552296,-.07106645,.02965588,-.07763727,-.00521357,.08846865,.00478852,-.02922286
2015,5,31,0,.0135084,.0164637,.0197046,-.0360418,.0301412,.0198026,-.0369752,.0205866,.0053855,.01350835,.01646373,.01970458,-.03604177,.03014116,.01980263,-.03697524,.02058663,.00538547
2015,6,30,0,-.0154183,-.0239854,-.0086372,-.0522411,-.0961806,-.0172479,.0045895,-.0058169,-.004912,-.01541825,-.02398536,-.00863719,-.05224111,-.09618056,-.01724789,.00458945,-.00581689,-.00491204
2015,7,31,0,.0152826,-.0194887,.0876445,-.0946404,.0498372,.034498,-.038429,.0025966,.0562858,.01528262,-.01948868,.08764451,-.0946404,.04983724,.03449804,-.03842903,.00259663,.05628581
2015,8,31,0,-.062301,-.0521358,-.0170444,-.0484552,-.0509776,-.0316971,-.0495054,-.0796928,-.0559356,-.06230103,-.05213575,-.01704444,-.04845522,-.05097755,-.03169709,-.04950542,-.07969277,-.05593563
2015,9,30,0,-.0312843,-.020611,.0143959,-.1116022,-.1046941,.0254728,-.0557241,-.0461487,-.0176549,-.03128429,-.02061095,.01439588,-.11160218,-.10469407,.0254728,-.05572415,-.04614866,-.01765494
2015,10,31,0,.0746435,.0900235,.0621294,.0706448,.0722276,.0775164,.1120779,.0805657,.0445909,.07464354,.0900235,.06212937,.07064484,.07222763,.07751645,.1120779,.08056565,.04459088
2015,11,30,0,.0055844,-.0052136,.0001,-.007629,.0130149,-.0071253,-.0225524,.0248877,.0060815,.00558438,-.00521357,.00009999,-.00762903,.01301494,-.00712532,-.0225524,.02488772,.00608147
2015,12,31,.0001,-.0218367,-.0134906,-.0033055,-.0392607,-.0924443,.0030952,-.0243952,-.0455205,.0082657,-.02193669,-.01359059,-.00340545,-.03936071,-.09254428,.00299521,-.02449515,-.04562051,.00816575
2016,1,31,.0001,-.0593255,-.1040281,-.0220411,-.1002624,-.0652855,-.0022024,-.0179603,-.0994889,-.0454159,-.05942546,-.10412807,-.02214113,-.10036242,-.06538546,-.00230242,-.01806032,-.0995889,-.04551586
2016,2,28,.0002,-.0005001,.0375848,.0290732,.0780715,-.0104545,-.0234734,.078349,-.0177567,-.0034058,-.00070011,.03738478,.02887327,.07787155,-.01065444,-.02367334,.07814898,-.0179567,-.00360577
2016,3,31,.0002,.0674717,.0367176,.0280042,.1604167,.0866363,.0547722,.0673782,.0687795,.0583632,.06727174,.0365176,.02780422,.16021674,.08643633,.05457226,.06717825,.06857953,.05816327
2016,4,30,.0001,.009257,.0496469,.0339182,.090937,.0535408,.0031949,-.0359381,.0221528,-.0037069,.00915703,.04954695,.03381822,.090837,.05344077,.0030949,-.0360381,.02205281,-.00380686
2016,5,31,.0001,.0177417,-.0178585,.0255703,-.0805595,-.0225524,-.0090407,.0328543,.0342082,.0119286,.01764169,-.01795851,.02547028,-.0806595,-.0226524,-.00914074,.03275434,.03410818,.01182858
2016,6,30,.0002,-.0003,.0082657,.0426763,.0214679,.0036932,.0519281,-.0313875,-.0424901,.0072735,-.00050003,.00806576,.0424763,.02126793,.00349319,.05172811,-.03158745,-.04269003,.0070735
2016,7,31,.0002,.0389322,.0397975,.022935,.1276013,.0502177,.0182328,.0464064,.0554347,.0372958,.03873223,.03959749,.02273499,.12740136,.05001774,.01803279,.04620639,.05523473,.0370958
2016,8,31,.0002,.0051865,.0009995,-.0461487,-.0706371,.0301412,-.0088389,.0156765,.0373921,-.016841,.00498655,.00079952,-.04634864,-.07083706,.02994118,-.00903893,.0154765,.03719214,-.017041
2016,9,30,.0002,.0026964,-.0061187,-.011769,.0197046,-.0029042,.0163654,-.0406137,-.0106566,-.0016013,.00249638,-.00631866,-.01196896,.0195046,-.00310419,.01616537,-.04081366,-.01085656,-.00180126
2016,10,31,.0002,-.0202027,.0257652,.0182328,-.0312843,-.0313875,-.0164343,.0079682,-.0063199,-.0363528,-.02040269,.02556523,.01803279,-.03148427,-.03158745,-.01663429,.00776819,-.00651991,-.03655281
2016,11,30,.0001,.0475513,.0801042,.0790884,.1873091,.1402835,-.0592194,.0863612,.1051705,.0295588,.04745131,.08000425,.07898841,.18720911,.14018355,-.05931935,.08626117,.1050705,.02945881
2016,12,31,.0003,.018331,.0141987,-.0553013,-.0205089,.0139029,.02985,-.0762333,.032564,-.0095454,.018031,.01389876,-.05560127,-.02080883,.01360295,.02955007,-.07653326,.03226404,-.00984537
2017,1,31,.0003999,.0196065,.0189199,-.0003,.034981,.0291704,-.0098483,.0037928,.0135084,.0096533,.01920661,.01851996,-.00069997,.03458105,.02877046,-.01024826,.00339288,.01310843,.00925334
2017,2,28,.0003999,.0354637,.0652258,.0544882,.076961,.0168571,.0598714,.0586462,.040566,.027907,.03506374,.06482586,.05408826,.07656112,.0164572,.05947148,.05824628,.04016604,.02750703
2017,3,31,.0003,.001998,-.0163327,.0083649,-.0613436,-.0424901,.0091579,.0193123,-.0101514,.0082657,.00169805,-.01663261,.00806496,-.06164358,-.04279001,.00885798,.01901236,-.01045131,.00796579
2017,4,30,.0004999,.0113355,.0462154,.0103463,-.0056157,.0306262,.0192142,-.0432207,.0015987,.0320799,.01083563,.04571555,.00984642,-.00611561,.03012632,.01871434,-.04372058,.00109885,.03158002
2017,5,31,.0005998,.0111377,.0300441,.0452601,-.0434296,-.0218367,.0424846,.0444952,-.0036065,.005087,.01053792,.0294443,.04466031,-.04402938,-.02243652,.04188479,.04389542,-.00420632,.00448722
2017,6,30,.0005998,.0083649,.0161686,-.012275,.0016986,.0433468,-.0114655,.0172504,.0513583,-.0241902,.0077651,.01556876,-.01287485,.00109874,.04274698,-.0120653,.01665053,.05075847,-.02479006
